feature_000,feature_001,feature_002,feature_003,feature_004,feature_005,feature_006,feature_007,feature_008,feature_009,feature_010,feature_011,feature_012,feature_013,feature_014,feature_015,feature_016,feature_017,feature_018,feature_019,feature_020,feature_021,feature_022,feature_023,feature_024,feature_025,feature_026,feature_027,feature_028,feature_029,feature_030,feature_031,feature_032,feature_033,feature_034,feature_035,feature_036,feature_037,feature_038,feature_039,feature_040,feature_041,feature_042,feature_043,feature_044,feature_045,feature_046,feature_047,feature_048,feature_049,feature_050,feature_051,feature_052,feature_053,feature_054,feature_055,feature_056,feature_057,feature_058,feature_059,feature_060,feature_061,feature_062,feature_063,feature_064,feature_065,feature_066,feature_067,feature_068,feature_069,feature_070,feature_071,feature_072,feature_073,feature_074,feature_075,feature_076,feature_077,feature_078,feature_079,feature_080,feature_081,feature_082,feature_083,feature_084,feature_085,feature_086,feature_087,feature_088,feature_089,feature_090,feature_091,feature_092,feature_093,feature_094,feature_095,feature_096,feature_097,feature_098,feature_099,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,feature_133,feature_134,feature_135,feature_136,feature_137,feature_138,feature_139,feature_140,feature_141,feature_142,feature_143,feature_144,feature_145,feature_146,feature_147,feature_148,feature_149,feature_150,feature_151,feature_152,feature_153,label,display_label,path
0.8958413,0.038150106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041169178,0.44273332,0.0,0.0,0.0,0.0,0.0004970454,0.0005591761,0.0042248857,0.017645111,0.06536147,0.16762856,0.2460996,0.2778484,0.32258245,0.4443586,0.4962377,0.4004322,0.26865304,0.17508425,0.115314536,0.0631869,0.033364173,0.013295964,0.0035414484,0.0007455681,0.0004970454,0.00012426135,0.00012426135,0.0,6.2130675e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4663556e-05,0.004330486,0.021279113,0.03210533,0.042035583,0.054056413,0.06876513,0.08675905,0.101915754,0.10206508,0.090417564,0.09885455,0.117072456,0.14245807,0.18188043,0.17911787,0.24736036,0.35144135,0.45432773,0.43364593,0.38153076,0.28849998,0.17247282,0.07526086,0.016201992,0.0022399067,0.00014932711,0.05193718,0.027981505,0.021464445,0.016780932,0.0125159435,0.0107421875,0.011200574,0.011977838,0.014090402,0.015884088,0.02084662,0.026845504,0.031668525,0.028001435,0.021225287,0.017717633,0.0128746815,0.0118184,0.011360013,0.011519452,0.012555803,0.015146684,0.021803252,0.024573501,0.049924266,0.48754385,55.372776,101.32675,78.821365,100.779625,112.6131,101.32675,147.21715,100.779625,0.19667153,0.14944142,0.17255351,0.15666054,0.13927507,0.14944142,0.122910865,0.15666054,0.020636989,0.017700767,0.018858178,0.017715553,0.017278196,0.017700767,0.01601352,0.017715553,0.97518086,0.95451474,0.9646826,0.95476186,0.94944566,0.95451474,0.9339305,0.95476186,rosacea,rosacea,/Users/vaishnavverma/Downloads/Hybrid-Dermatologist/data/raw/Multi-Class Skin Condition Image Dataset (MSC-6)/val/class4_Rosacea/rosacea-nose-29.jpeg
0.9410666,0.2972274,0.00073707977,3.0711657e-05,3.0711657e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00052209815,0.0,0.0011977546,0.034212787,0.0016584295,0.0056816568,0.072663784,0.018641977,0.006879411,0.02410865,0.13632904,6.3432126e-05,0.0,6.3432126e-05,0.00031716062,0.002537285,0.008943929,0.023787048,0.06520823,0.1540132,0.2870938,0.41300657,0.49286762,0.45893142,0.37697712,0.23603094,0.13377835,0.13117763,0.08309609,0.02924221,0.14278571,0.018395316,0.031145174,0.03996224,0.02327959,0.013447611,0.010846893,0.004503681,0.001014914,0.0002537285,0.0,0.0,0.0,0.120293394,0.3289606,0.055059254,0.035119765,0.038319927,0.03060671,0.035447985,0.03610443,0.039796926,0.041848317,0.04742809,0.057520922,0.073029414,0.07721425,0.08976874,0.08796352,0.08591213,0.08763529,0.10683629,0.14901283,0.19291253,0.21629836,0.28826106,0.2994206,0.3483257,0.44597176,0.3909125,0.21867797,0.07458847,0.015836716,0.0020513881,8.205552e-05,0.047154017,0.025330836,0.018674267,0.01436942,0.012017698,0.010503029,0.0106226085,0.011798469,0.013213488,0.015864158,0.022261638,0.03232621,0.039341517,0.038384885,0.022520727,0.023377711,0.01311384,0.016163105,0.012177137,0.012476084,0.013253348,0.01833546,0.022441007,0.024154974,0.079241075,0.4308833,56.496315,94.66233,76.28149,107.531944,120.971245,94.66233,149.0015,107.531944,0.26070616,0.22273804,0.24172544,0.21283785,0.20160069,0.22273804,0.19416595,0.21283785,0.049740158,0.046216432,0.05029145,0.04658894,0.044330075,0.046216432,0.045914788,0.04658894,0.99077165,0.98451066,0.9875753,0.9824041,0.9801486,0.98451066,0.97568643,0.9824041,rosacea,rosacea,/Users/vaishnavverma/Downloads/Hybrid-Dermatologist/data/raw/Multi-Class Skin Condition Image Dataset (MSC-6)/val/class4_Rosacea/rosacea-nose-40.jpeg
0.44155702,0.89591235,0.04252989,2.8128234e-05,0.0,0.0006469494,0.0,0.0,5.6256467e-05,0.0,0.0006750776,0.0,0.0,0.0003375388,0.0,0.0,5.6256467e-05,0.0,2.8128234e-05,0.0,0.0,0.0007032058,0.0,2.8128234e-05,0.0003375388,0.0,0.0008157188,0.0,0.000112512935,0.023346433,0.0034316445,0.0007594623,0.3332009,0.0,0.0,0.0,0.0,0.00092951715,0.004213811,0.01896215,0.06326913,0.16446257,0.29546252,0.38971555,0.37992465,0.37335604,0.4058272,0.3646186,0.17623645,0.042633854,0.009047301,0.003903972,0.0014252596,0.012145691,0.0011154206,0.0026646159,0.0004957425,0.0016731309,0.0007436137,0.00086754933,0.00030983906,0.0,0.0,0.062091745,0.4520053,0.009912693,0.0062712952,0.007619961,0.01375639,0.019960253,0.03284001,0.05401406,0.07835747,0.050170362,0.0411343,0.034390975,0.028052246,0.03472814,0.040797137,0.03675114,0.039515905,0.0476079,0.059476156,0.0881353,0.12650484,0.20209755,0.29023287,0.4011606,0.45429805,0.44998232,0.21126848,0.060015623,0.010856759,0.0014835323,0.00013486657,0.0,0.055385046,0.032126915,0.01841518,0.01167889,0.008171237,0.0064572706,0.0062579717,0.005978954,0.0072146044,0.009347098,0.012336575,0.017996652,0.022600446,0.022421077,0.012376435,0.010642538,0.007553412,0.008031729,0.0067362883,0.006417411,0.008270887,0.01297433,0.0207669,0.028818559,0.15728635,0.48373723,98.00477,112.71984,66.530426,108.14354,154.01883,112.71984,110.76522,108.14354,0.24521445,0.23629569,0.2903762,0.23741062,0.21110402,0.23629569,0.25013492,0.23741062,0.09137397,0.09015489,0.09560278,0.09014082,0.08558976,0.09015489,0.09276082,0.09014082,0.98505604,0.982814,0.98992014,0.9835117,0.9763645,0.982814,0.98322046,0.9835117,rosacea,rosacea,/Users/vaishnavverma/Downloads/Hybrid-Dermatologist/data/raw/Multi-Class Skin Condition Image Dataset (MSC-6)/val/class4_Rosacea/rosacea-nose-5.jpeg
0.007001243,0.0003020144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003020144,0.00038438197,0.009060432,0.026522357,0.0065894052,0.003404526,0.0038163639,0.006259935,0.024820093,0.22478108,0.96891713,0.095464006,0.0,0.0,0.0,5.8094312e-05,0.0005228488,0.0009876033,0.01103792,0.03932985,0.1296665,0.263632,0.4920588,0.49653208,0.40416214,0.36547133,0.27838793,0.17149441,0.10596403,0.063264705,0.02207584,0.061521877,0.0010456976,0.0016847351,0.0016266408,0.0034275644,0.0009876033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011481945,0.13173619,0.10555735,0.11252307,0.064375445,0.051132932,0.032991458,0.020973688,0.017376011,0.01760565,0.01699328,0.019289669,0.017452557,0.025489919,0.030159244,0.04041645,0.057639368,0.07271899,0.08864062,0.12898052,0.1633498,0.20682812,0.2879672,0.33994213,0.37653127,0.417407,0.41235495,0.3479795,0.18861009,0.045009226,0.0016074724,0.0,0.05584343,0.037189096,0.01566486,0.00910794,0.0063177613,0.006676499,0.005859375,0.0064772004,0.008211097,0.011360013,0.014927455,0.025251117,0.032226562,0.033203125,0.016063457,0.016402263,0.008589764,0.010542889,0.0058195153,0.006796078,0.007015306,0.0108019775,0.018395249,0.032864317,0.0632972,0.53509647,86.72247,96.74079,78.863846,102.18074,121.361565,96.74079,109.066826,102.18074,0.1848352,0.17885637,0.22013223,0.17640485,0.14514984,0.17885637,0.18900816,0.17640485,0.02569553,0.025308983,0.029128792,0.025149053,0.022458121,0.025308983,0.027344795,0.025149053,0.98183227,0.9797258,0.9836259,0.97858566,0.9743382,0.9797258,0.97734547,0.97858566,rosacea,rosacea,/Users/vaishnavverma/Downloads/Hybrid-Dermatologist/data/raw/Multi-Class Skin Condition Image Dataset (MSC-6)/val/class4_Rosacea/rosacea-nose-50.jpeg
0.5323728,0.37840644,0.14804457,0.06147805,0.090499304,0.024862446,0.010216205,0.00081368006,0.00045204448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0408896e-05,0.0,9.0408896e-05,0.0045204447,0.4025908,0.6137408,7.1541224e-05,7.1541224e-05,0.0002861649,0.00071541226,0.0015023657,0.0064387103,0.023250898,0.06774954,0.1459441,0.24309708,0.34139472,0.38253093,0.3630717,0.36822268,0.39326212,0.34711802,0.23172203,0.13306668,0.093647465,0.10852804,0.0570899,0.067320295,0.06946653,0.052225094,0.02275011,0.019530755,0.021319285,0.017384518,0.0049363445,0.0014308245,0.00035770613,0.004149391,0.09297882,0.20660153,0.109396406,0.08720828,0.08103137,0.09850553,0.1297152,0.13743635,0.14255668,0.14296305,0.1388993,0.14101246,0.16133125,0.18563253,0.22415698,0.287958,0.40800145,0.42588198,0.40149945,0.27853006,0.11849923,0.050390616,0.016092487,0.0071522165,0.0027633565,0.0010565774,0.00056892633,0.00024382558,0.0,0.0,0.0,0.0,0.05733817,0.034518495,0.019670758,0.013731665,0.008450255,0.0076530613,0.008091518,0.008948501,0.010343591,0.011639031,0.013731665,0.01825574,0.020328443,0.020049427,0.013651945,0.012655453,0.009705835,0.008131377,0.008131377,0.008808993,0.009486607,0.013950893,0.021763394,0.033163264,0.06263951,0.545161,134.58876,176.11269,128.71434,145.20734,182.90387,176.11269,191.78493,145.20734,0.22119327,0.17356716,0.19763502,0.17998213,0.1701028,0.17356716,0.15297322,0.17998213,0.024652239,0.021422174,0.023214553,0.021845987,0.021086525,0.021422174,0.02019594,0.021845987,0.94601005,0.9294715,0.948747,0.94185,0.92620623,0.9294715,0.9237747,0.94185,rosacea,rosacea,/Users/vaishnavverma/Downloads/Hybrid-Dermatologist/data/raw/Multi-Class Skin Condition Image Dataset (MSC-6)/val/class4_Rosacea/rosacea-nose-62.jpeg
0.119314045,0.95279855,0.27913395,0.0001632203,0.0,0.0001632203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.440677e-05,0.0,0.0,0.0,0.0,0.00013601693,0.00068008463,0.0008433049,0.0006256779,0.0023394912,0.0013329659,0.0015777963,0.0001632203,0.0,0.0014417794,5.440677e-05,0.0003264406,0.0030195757,0.00078889815,0.0008700355,0.0,0.0019140781,0.0024360993,0.021054858,0.032887343,0.09373182,0.23131344,0.29529005,0.34441805,0.5226593,0.37933546,0.44464615,0.31269076,0.12279101,0.040427648,0.026101064,0.016936691,0.008932364,0.005510225,0.0026101065,0.00081203313,0.00081203313,0.0006960284,0.00029001184,0.00029001184,0.0003480142,0.0001740071,5.8002366e-05,0.00029001184,0.0,0.0,0.0,6.0480314e-05,0.008951087,0.027699983,0.004838425,0.0014515275,0.0010886457,0.0012096063,0.00078624405,0.000967685,0.0015120078,0.0018748897,0.0026006536,0.0027216142,0.002903055,0.004233622,0.008951087,0.014394315,0.020079464,0.029574873,0.033687536,0.06168992,0.15960754,0.2565575,0.24325182,0.15198703,0.2024881,0.305728,0.36905086,0.457715,0.5764983,0.0804993,0.0089086415,0.00392618,0.004962532,0.0069355867,0.008231027,0.011200574,0.011399873,0.01711974,0.02722417,0.039740115,0.057557397,0.10200096,0.14108339,0.13546316,0.07174745,0.056700416,0.033223055,0.034378987,0.017657844,0.01566486,0.01307398,0.011399873,0.0106823975,0.0058992347,0.04290896,0.110909596,4.8151426,17.345512,10.130986,11.686541,17.470339,17.345512,36.68911,11.686541,0.5989479,0.4825586,0.62241936,0.51360166,0.43765292,0.4825586,0.4775904,0.51360166,0.055159625,0.04622849,0.05744438,0.048263445,0.042857863,0.04622849,0.045539845,0.048263445,0.9980038,0.9927725,0.9958048,0.9951296,0.992712,0.9927725,0.98472863,0.9951296,dark_spots,dark spots,/Users/vaishnavverma/Downloads/Hybrid-Dermatologist/data/raw/Multi-Class Skin Condition Image Dataset (MSC-6)/val/class5_dark_spots/1.jpg
0.10214705,0.42637876,0.8778782,0.12417721,0.014224512,0.010816968,0.00839999,0.004398108,0.002337733,0.00047547114,0.0,0.00055471633,0.0,0.0029716946,0.0027735815,7.924519e-05,0.002258488,0.011767911,0.061098043,0.102662146,0.05376786,0.026982987,0.030707512,0.016047152,0.01038112,0.007845274,0.0020999976,0.010460366,0.006339615,0.013035834,0.028488645,0.02654714,0.032593217,0.101861306,0.15840423,0.16752793,0.24321863,0.42425203,0.6228726,0.39934194,0.2998216,0.19087741,0.13061297,0.047959447,0.021188593,0.0066627017,0.003541436,0.0022209005,0.004801947,0.005762337,0.007082872,0.017046914,0.009603894,0.02779127,0.015786402,0.020528324,0.006002434,0.022749225,0.009904016,0.0031212657,0.0036014605,0.0024009736,0.00048019472,0.0021608763,0.0065758904,0.044606455,0.10833779,0.021755237,0.020714054,0.01978247,0.039181348,0.092117265,0.2874212,0.54881287,0.46277827,0.55884105,0.2102093,0.11113255,0.06340254,0.042907685,0.029098315,0.022577222,0.019618073,0.016549325,0.012932585,0.0072882785,0.0026303562,0.00032879453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039162148,0.017996652,0.019790338,0.017797353,0.015106824,0.01426977,0.011937979,0.014967315,0.018953284,0.024115115,0.033103477,0.050422512,0.060686383,0.058872767,0.03497688,0.028519612,0.01945153,0.018395249,0.014688297,0.016063457,0.016322544,0.020188935,0.021902902,0.018973215,0.055145886,0.33818957,18.007446,20.212452,6.1949472,22.732893,42.993484,20.212452,17.449707,22.732893,0.42140508,0.38355407,0.55540884,0.38183144,0.29917282,0.38355407,0.4130931,0.38183144,0.048921112,0.045810655,0.061935086,0.045163423,0.03873153,0.045810655,0.04795688,0.045163423,0.98484993,0.9829671,0.99485755,0.9808438,0.9632662,0.9829671,0.98549336,0.9808438,dark_spots,dark spots,/Users/vaishnavverma/Downloads/Hybrid-Dermatologist/data/raw/Multi-Class Skin Condition Image Dataset (MSC-6)/val/class5_dark_spots/100.jpg
0.3219101,0.9321516,0.14622757,0.011683805,0.0024218531,0.0017018428,9.8183235e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.001407293,0.0,0.0,0.0,0.0,0.0010472878,0.0072001037,0.009818324,0.02497127,0.018098444,0.008247391,0.015643861,0.005792811,0.0006545549,0.016723877,0.0118801715,0.01786935,0.043789722,0.042807892,0.04152155,0.2409724,0.24672154,0.6362379,0.54724914,0.37143362,0.16176206,0.07881724,0.045599997,0.042356893,0.022652585,0.013365516,0.01115431,0.004962931,0.00019655171,0.00019655171,4.913793e-05,0.00014741378,9.827586e-05,4.913793e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018308432,0.028725298,0.09974939,0.12613878,0.10158023,0.076642886,0.039836623,0.019886745,0.017235179,0.017298311,0.017298311,0.016856384,0.021843852,0.0440665,0.062438067,0.09665589,0.095519505,0.048864573,0.028346503,0.035859272,0.046907466,0.065847225,0.09968626,0.11281782,0.20549637,0.3565725,0.6370703,0.55910164,0.08756481,0.020268654,0.009845344,0.013612085,0.015365912,0.016083386,0.017099809,0.016581632,0.01949139,0.025569994,0.033561863,0.045918368,0.08031728,0.122209825,0.1129823,0.05986926,0.04334742,0.029217156,0.025888871,0.017578125,0.015844228,0.014249841,0.01570472,0.014030612,0.009307238,0.032645088,0.1734096,36.044502,61.77848,28.059797,63.72147,129.39912,61.77848,100.513695,63.72147,0.44205922,0.34829167,0.48977235,0.36801305,0.3071491,0.34829167,0.35046035,0.36801305,0.046344485,0.037715636,0.045698665,0.03943817,0.035363358,0.037715636,0.034790948,0.03943817,0.99534947,0.99203664,0.9963714,0.991786,0.98335785,0.99203664,0.9870144,0.991786,dark_spots,dark spots,/Users/vaishnavverma/Downloads/Hybrid-Dermatologist/data/raw/Multi-Class Skin Condition Image Dataset (MSC-6)/val/class5_dark_spots/101.jpg
0.02275851,0.68819064,0.7250751,0.0027612497,0.0034878943,0.00462146,0.009969565,0.00046505258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9065786e-05,0.0010463683,0.00069820095,0.0019041843,0.0021580756,0.003744896,0.0058394987,0.013138873,0.020501718,0.019486153,0.02164423,0.027039418,0.032815445,0.047795027,0.07166081,0.119328886,0.18013585,0.22374167,0.28372347,0.32072812,0.41212898,0.49362805,0.46068567,0.2659511,0.10758642,0.03179988,0.008886194,0.0030466951,0.0016502931,0.0012694562,0.00082514656,0.0005077825,0.00031736406,0.0004443097,0.0,0.00020118401,0.0007376747,0.0007376747,0.00060355203,0.0006706134,0.022733793,0.052374903,0.03265887,0.02608686,0.030512908,0.03011054,0.034402467,0.042516887,0.054923236,0.080339484,0.09422118,0.13177553,0.21191382,0.309421,0.35012725,0.3836579,0.5122145,0.43422216,0.25107765,0.15035152,0.08087597,0.02863519,0.008717974,0.0034201283,0.0024142081,0.002213024,0.03605309,0.021324936,0.02090641,0.017498406,0.014787947,0.013133769,0.0123963645,0.014688297,0.017637914,0.0221022,0.029555963,0.049226724,0.070950255,0.060945474,0.031887755,0.02216199,0.015365912,0.014050542,0.012834822,0.013352998,0.015166613,0.018734057,0.021982621,0.01965083,0.041394293,0.37220982,58.64298,68.73054,20.484304,69.99224,118.34618,68.73054,60.397785,69.99224,0.23912778,0.22538427,0.43495488,0.22407939,0.15553991,0.22538427,0.3020378,0.22407939,0.02618472,0.025297485,0.03831618,0.025278853,0.021128492,0.025297485,0.0291791,0.025278853,0.9636231,0.957299,0.98739594,0.9565145,0.92589563,0.957299,0.96278876,0.9565145,dark_spots,dark spots,/Users/vaishnavverma/Downloads/Hybrid-Dermatologist/data/raw/Multi-Class Skin Condition Image Dataset (MSC-6)/val/class5_dark_spots/110.jpg
0.12202826,0.09012148,0.9163587,0.34841126,0.10580505,0.063948475,0.022968834,0.0022260544,0.0046882057,0.00023609669,0.0,0.0,0.00057337765,0.0028668884,0.00026982478,0.0,0.0048568463,0.0,0.0009106586,0.0001011843,0.0,0.0018887735,0.0,0.0,0.00023609669,0.0,0.0025633355,0.0,0.0,0.0012816677,0.0,0.0,0.57548934,0.08518447,0.09770329,0.18100524,0.19427708,0.27202556,0.2480233,0.18947662,0.13714229,0.11907001,0.09713854,0.107963085,0.121234916,0.1293298,0.14664906,0.1609563,0.16961592,0.15860313,0.15483807,0.16406247,0.17601654,0.1791227,0.16989832,0.17074545,0.14439003,0.122646816,0.09751504,0.057228904,0.035203308,0.021272587,0.011106926,0.027955567,0.0011464474,0.010740402,0.017438069,0.018463837,0.025282182,0.041754823,0.047969773,0.08151845,0.15096903,0.19791304,0.16315757,0.13745302,0.14197846,0.13365163,0.10523181,0.07777741,0.05750339,0.048935205,0.040487695,0.034936476,0.035841566,0.03547953,0.037893105,0.034514103,0.035358854,0.038798194,0.052133188,0.07258822,0.09243987,0.07041601,0.10698165,0.8808337,0.028300382,0.021165498,0.012675382,0.009347098,0.008270887,0.008808993,0.01040338,0.011878189,0.015864158,0.022421077,0.030612245,0.050123565,0.06560905,0.060766105,0.037448183,0.029217156,0.017239317,0.017458545,0.009705835,0.008549904,0.009446748,0.012157206,0.016880581,0.021324936,0.059450734,0.40487483,80.90611,94.19504,56.129223,124.32641,200.33032,94.19504,128.85379,124.32641,0.29884163,0.2768915,0.35644996,0.27631754,0.23523046,0.2768915,0.28999436,0.27631754,0.06574207,0.06402978,0.07238514,0.06346189,0.05878066,0.06402978,0.066551976,0.06346189,0.9943391,0.99341404,0.9960841,0.99130726,0.98595273,0.99341404,0.991017,0.99130726,dark_spots,dark spots,/Users/vaishnavverma/Downloads/Hybrid-Dermatologist/data/raw/Multi-Class Skin Condition Image Dataset (MSC-6)/val/class5_dark_spots/119432bf-56fd-45ed-aba9-64ee745e90f3.jpg
0.0,0.6995987,0.71453595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00069386803,0.11736283,0.42529157,0.6077293,0.47762904,0.36998037,0.17539993,0.1541874,0.12673004,0.018734438,0.0061952504,0.0028745963,0.0013381741,0.00094167807,0.0017346701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005059708,0.0015179124,0.0010541058,0.0013070912,0.008643668,0.039971694,0.14943004,0.21600737,0.24775703,0.59548545,0.70005274,0.15255019,0.0013492554,0.0,0.008171237,0.0036073022,0.005719866,0.0069555165,0.00906808,0.01311384,0.012356505,0.020567602,0.029516103,0.04388552,0.05598294,0.09665976,0.099131055,0.12105389,0.09157765,0.0665059,0.045161035,0.040915977,0.02222178,0.018833706,0.015784439,0.012197066,0.010762118,0.0060188137,0.040457588,0.10377471,1.1409954,2.1062157,0.9981382,1.7911481,3.7643783,2.1062157,3.232907,1.7911481,0.694464,0.59771174,0.71426934,0.61140543,0.5226621,0.59771174,0.5494182,0.61140543,0.08478573,0.07052116,0.084334396,0.07324797,0.064797275,0.07052116,0.064489596,0.07324797,0.9977077,0.99575174,0.99800766,0.9963867,0.99235547,0.99575174,0.99352014,0.9963867,dark_spots,dark spots,/Users/vaishnavverma/Downloads/Hybrid-Dermatologist/data/raw/Multi-Class Skin Condition Image Dataset (MSC-6)/val/class5_dark_spots/1199d6a1-fa9a-468c-9506-f0be9fa117e6.jpg
0.20981038,0.38154253,0.6537638,0.5456123,0.14131638,0.06942987,0.061182506,0.034276243,0.012985198,0.0057322043,0.0014038051,0.0067850584,0.00058491883,0.015968284,0.016026776,0.0021641997,0.015324873,0.04691049,0.067675106,0.11751019,0.09937771,0.083994344,0.08978504,0.04158773,0.02831007,0.01836645,0.0053227614,0.016377727,0.018541927,0.03667441,0.050770953,0.03977448,0.26355684,0.5328535,0.47113746,0.44154328,0.34812674,0.253657,0.18820223,0.08551774,0.03538665,0.011216305,0.004528649,0.0022643246,0.0011584916,0.0010005155,0.00042126968,0.00026329356,0.00036861096,0.00021063484,0.00015797613,5.265871e-05,0.00015797613,5.265871e-05,5.265871e-05,0.0,0.0,0.00010531742,5.265871e-05,5.265871e-05,5.265871e-05,5.265871e-05,0.0,0.0,6.901e-05,0.0006901,0.00158723,0.00165624,0.00296743,0.01400903,0.01808062,0.01580329,0.019529829,0.039059658,0.06707772,0.10275589,0.10875976,0.11158917,0.120215416,0.19764464,0.24056886,0.30640438,0.3871461,0.40881523,0.41378394,0.3988778,0.2987443,0.11717898,0.04609868,0.014630119,0.00627991,0.0019322799,0.00048306998,0.00020703,0.0,0.0,0.060367506,0.029815052,0.025011959,0.01953125,0.014090402,0.011499521,0.0105628185,0.009964923,0.011639031,0.0126953125,0.01552535,0.018554688,0.021763394,0.02102599,0.015266263,0.013771525,0.011579241,0.011499521,0.011180644,0.014508928,0.016780932,0.020129146,0.022939254,0.025410555,0.06377551,0.49111128,42.59531,80.74703,58.412697,77.42197,90.89998,80.74703,110.17586,77.42197,0.25197083,0.18583935,0.24717009,0.19338773,0.16776752,0.18583935,0.17281754,0.19338773,0.024810331,0.02083271,0.02382631,0.021461165,0.02002863,0.02083271,0.019669106,0.021461165,0.97693914,0.95626265,0.968468,0.95806366,0.9504347,0.95626265,0.94038326,0.95806366,dark_spots,dark spots,/Users/vaishnavverma/Downloads/Hybrid-Dermatologist/data/raw/Multi-Class Skin Condition Image Dataset (MSC-6)/val/class5_dark_spots/1534767c-7b6c-4d0b-8946-6410736c00b7.jpg
0.080772296,0.9435476,0.31921673,0.004594918,0.0038724465,0.0048839063,0.027887395,0.004941704,0.0042481315,0.0025430992,0.0015027404,0.0010403588,0.0021963129,0.00028898855,0.006964624,0.013380169,0.005953164,0.006762332,0.0023119084,0.0005490782,0.00020229198,0.0,0.00017339313,8.6696564e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0036123567,0.008496263,0.024113812,0.12216093,0.04958366,0.013088671,0.024290686,0.05595112,0.105122074,0.12888214,0.12664174,0.13572127,0.14916368,0.16225235,0.20446625,0.47850293,0.7221173,0.23370941,0.13884604,0.029007325,0.015859695,0.009551192,0.008372033,0.0062495456,0.0040091425,0.002712067,0.0017687393,0.0010022856,0.00082541164,0.0007664537,0.0007664537,0.0005306218,0.0004716638,0.0017687393,0.0,0.0,0.00013512508,0.0006080629,0.0017566261,0.0036483773,0.007769692,0.008039942,0.0072967545,0.005877941,0.0072967545,0.010607319,0.01594476,0.017701386,0.02364689,0.026957454,0.03270027,0.034929834,0.036618896,0.05100972,0.10978913,0.17377086,0.21457863,0.26943943,0.34098816,0.50192213,0.44273734,0.25254878,0.2574133,0.28470856,0.23471227,0.014863759,0.03115035,0.015625,0.01564493,0.016402263,0.015226403,0.015186544,0.0145886475,0.019710619,0.023078762,0.03146923,0.04316805,0.064931445,0.089245856,0.071448505,0.0442044,0.03272481,0.024992028,0.021125637,0.017637914,0.016302615,0.01690051,0.017877072,0.015844228,0.013990752,0.03513632,0.27638713,29.513853,35.786503,16.050129,49.35108,86.88326,35.786503,53.899876,49.35108,0.37067384,0.30060753,0.42612275,0.3109649,0.2530781,0.30060753,0.28947937,0.3109649,0.031620465,0.027875246,0.035405736,0.028073048,0.024522688,0.027875246,0.027066978,0.028073048,0.9879585,0.98536366,0.9934978,0.979819,0.9642058,0.98536366,0.9781104,0.979819,dark_spots,dark spots,/Users/vaishnavverma/Downloads/Hybrid-Dermatologist/data/raw/Multi-Class Skin Condition Image Dataset (MSC-6)/val/class5_dark_spots/1fbdb999-2e96-44d0-807e-7e3644ed7044.jpg
